repo,file_path,language,framework,matched_keywords,html_url
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/ArticlesList.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; ForEach(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/ArticlesList.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Favorites/FavoritesView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; NavigationView; VStack; ForEach(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Favorites/FavoritesView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Favorites/LocalArticleRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; ZStack; .padding(; .frame(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Favorites/LocalArticleRow.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/MainView/ArticlesFromCategory/ArticlesFromCategoryView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @ObservedObject; VStack; .frame(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/MainView/ArticlesFromCategory/ArticlesFromCategoryView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/MainView/ArticlesFromCategory/ArticlesFromCategoryViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/MainView/ArticlesFromCategory/ArticlesFromCategoryViewModel.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/MainView/MainView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @ObservedObject; NavigationView; List {; ForEach(; .frame(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/MainView/MainView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/MainView/MainViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/MainView/MainViewModel.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/MainView/TopHeadlines/PageView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/MainView/TopHeadlines/PageView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/MainView/TopHeadlines/PageViewController.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; import UIKit; UIViewController; UIView,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/MainView/TopHeadlines/PageViewController.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/MainView/TopHeadlines/TopHeadlineRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; ZStack; .padding(; .frame(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/MainView/TopHeadlines/TopHeadlineRow.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/MainView/TopHeadlines/TopHeadlinesView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/MainView/TopHeadlines/TopHeadlinesView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/SafariView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; UIViewController; UIView,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/SafariView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Search/SearchBarView.swift,Swift,Mixed (SwiftUI + UIKit),import SwiftUI; View {; @Binding; import UIKit; UIView,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Search/SearchBarView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Search/SearchForArticlesView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @ObservedObject; NavigationView; VStack; .padding(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Search/SearchForArticlesView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Search/SearchForArticlesViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Search/SearchForArticlesViewModel.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Sources/ArticlesFromSource/ArticlesFromSourceView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @ObservedObject; VStack; HStack; ForEach(; .frame(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Sources/ArticlesFromSource/ArticlesFromSourceView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Sources/ArticlesFromSource/ArticlesFromSourceViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Sources/ArticlesFromSource/ArticlesFromSourceViewModel.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Sources/SourceRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; HStack,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Sources/SourceRow.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Sources/SourcesListView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @ObservedObject; NavigationView; VStack; .frame(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Sources/SourcesListView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Sources/SourcesListViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Sources/SourcesListViewModel.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/TabView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/TabView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Weather/HourlyWeatherView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; ForEach(; .padding(; .frame(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Weather/HourlyWeatherView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Weather/WeatherView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @ObservedObject; NavigationView; VStack; HStack; ForEach(,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Weather/WeatherView.swift
AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine,NewsApp With SwiftUI Framework/UI/Weather/WeatherViewModel.swift,Swift,SwiftUI,import SwiftUI,https://github.com/AlexeyVoronov96/NewsApp-With-SwiftUI-And-Combine/blob/HEAD/NewsApp With SwiftUI Framework/UI/Weather/WeatherViewModel.swift
aslanyanhaik/youtube-iOS,YouTube/AppDelegate.swift,Swift,UIKit,import UIKit,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/AppDelegate.swift
aslanyanhaik/youtube-iOS,YouTube/Base.lproj/Main.storyboard,Storyboard/xib,UIKit (Storyboard/XIB),<viewController; <tableView; <collectionView; <label; <button; <imageView; <constraints>; <connections>; customClass=,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/Base.lproj/Main.storyboard
aslanyanhaik/youtube-iOS,YouTube/Extensions/extensions.swift,Swift,UIKit,import UIKit,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/Extensions/extensions.swift
aslanyanhaik/youtube-iOS,YouTube/LauchVIew.xib,Storyboard/xib,UIKit (Storyboard/XIB),<imageView; <constraints>; customClass=,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/LauchVIew.xib
aslanyanhaik/youtube-iOS,YouTube/Model/User.swift,Swift,UIKit,import UIKit,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/Model/User.swift
aslanyanhaik/youtube-iOS,YouTube/Model/Video.swift,Swift,UIKit,import UIKit,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/Model/Video.swift
aslanyanhaik/youtube-iOS,YouTube/Supporting views/PlayerView.swift,Swift,UIKit,import UIKit; UIView; UITableView; UILabel; UIButton; UIImageView; IBOutlet; IBAction,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/Supporting views/PlayerView.swift
aslanyanhaik/youtube-iOS,YouTube/Supporting views/SearchView.swift,Swift,UIKit,import UIKit; UIView; UITableView; UILabel; IBOutlet; IBAction,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/Supporting views/SearchView.swift
aslanyanhaik/youtube-iOS,YouTube/Supporting views/SettingsView.swift,Swift,UIKit,import UIKit; UIView; UITableView; UIButton; IBOutlet; IBAction; NSLayoutConstraint,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/Supporting views/SettingsView.swift
aslanyanhaik/youtube-iOS,YouTube/Supporting views/TabBarView.swift,Swift,UIKit,import UIKit; UIView; UICollectionView; UIImageView; IBOutlet; NSLayoutConstraint,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/Supporting views/TabBarView.swift
aslanyanhaik/youtube-iOS,YouTube/ViewControllers/AccountVC.swift,Swift,UIKit,import UIKit; UIViewController; UIView; UITableView; UILabel; UIImageView; viewDidLoad(); IBOutlet; UIScrollView,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/ViewControllers/AccountVC.swift
aslanyanhaik/youtube-iOS,YouTube/ViewControllers/HomeVC.swift,Swift,UIKit,import UIKit; UIViewController; UIView; UITableView; UILabel; UIImageView; viewDidLoad(); IBOutlet; UIScrollView,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/ViewControllers/HomeVC.swift
aslanyanhaik/youtube-iOS,YouTube/ViewControllers/MainVC.swift,Swift,UIKit,import UIKit; UIViewController; UIView; UICollectionView; viewDidLoad(); storyboard; IBOutlet; addSubview(; UIScrollView; NSLayoutConstraint,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/ViewControllers/MainVC.swift
aslanyanhaik/youtube-iOS,YouTube/ViewControllers/NavVC.swift,Swift,UIKit,import UIKit; UIView; UILabel; UIButton; UINavigationController; viewDidLoad(); IBOutlet; addSubview(; NSLayoutConstraint,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/ViewControllers/NavVC.swift
aslanyanhaik/youtube-iOS,YouTube/ViewControllers/SubscriptionsVC.swift,Swift,UIKit,import UIKit; UITableView; UICollectionView; UIImageView; IBOutlet,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/ViewControllers/SubscriptionsVC.swift
aslanyanhaik/youtube-iOS,YouTube/ViewControllers/TrendingVC.swift,Swift,UIKit,import UIKit; UITableView,https://github.com/aslanyanhaik/youtube-iOS/blob/HEAD/YouTube/ViewControllers/TrendingVC.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/Base.lproj/LaunchScreen.storyboard,Storyboard/xib,UIKit (Storyboard/XIB),<viewController,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/Base.lproj/LaunchScreen.storyboard
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/bottomMenu/BottomMenu.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; NavigationView; VStack; ZStack; ViewBuilder; .frame(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/bottomMenu/BottomMenu.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/custom list/CustomListDetail.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @EnvironmentObject; NavigationView; HStack; List {; ForEach(,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/custom list/CustomListDetail.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/custom list/CustomListForm.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @EnvironmentObject; NavigationView; HStack; ForEach(; .padding(,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/custom list/CustomListForm.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/custom list/rows/CustomListCoverRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @EnvironmentObject; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/custom list/rows/CustomListCoverRow.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/custom list/rows/CustomListHeaderRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @Binding; @EnvironmentObject; VStack; ZStack; List {; .padding(,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/custom list/rows/CustomListHeaderRow.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/custom list/rows/CustomListRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @ObservedObject; @EnvironmentObject; VStack; HStack; ZStack,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/custom list/rows/CustomListRow.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/discover/DiscoverCoverImage.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @ObservedObject; .frame(,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/discover/DiscoverCoverImage.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/discover/DiscoverFilterForm.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @EnvironmentObject; NavigationView; ForEach(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/discover/DiscoverFilterForm.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/discover/DiscoverView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; @State; NavigationView; ZStack; ForEach(; .padding(; .frame(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/discover/DiscoverView.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/discover/DraggableCover.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; @Binding; @EnvironmentObject; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/discover/DraggableCover.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/fan club/FanClubHome.swift,Swift,SwiftUI,import SwiftUI; View {; some View; @State; NavigationView; List {; ForEach(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/fan club/FanClubHome.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/genres/GenresList.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @EnvironmentObject; List {; ForEach(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/genres/GenresList.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/home/HomeView.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @State; VStack; HStack; ZStack; ForEach(; ViewBuilder,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/home/HomeView.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/home/outline/OutlineMenu.swift,Swift,SwiftUI,import SwiftUI; View {; some View; NavigationView; ViewBuilder,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/home/outline/OutlineMenu.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/home/outline/OutlineRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @Binding; HStack; .padding(; .frame(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/home/outline/OutlineRow.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/movieDetail/MovieDetail.swift,Swift,SwiftUI,import SwiftUI; View {; some View; @State; NavigationView; HStack; ZStack; List {; .padding(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/movieDetail/MovieDetail.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/movieDetail/reviews/MovieReviews.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; @EnvironmentObject,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/movieDetail/reviews/MovieReviews.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/movieDetail/reviews/ReviewRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; .padding(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/movieDetail/reviews/ReviewRow.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieBackdropsRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; ForEach(; .padding(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieBackdropsRow.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieButtonsRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; @Binding; HStack; .padding(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieButtonsRow.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieCoverRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; VStack; HStack; ZStack; ForEach(; .padding(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieCoverRow.swift
Dimillian/MovieSwiftUI,MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieCrosslinePeopleRow.swift,Swift,SwiftUI,import SwiftUI; View {; some View; body: some View; VStack; HStack; ForEach(; .padding(; .frame(; PreviewProvider,https://github.com/Dimillian/MovieSwiftUI/blob/HEAD/MovieSwift/MovieSwift/views/components/movieDetail/rows/MovieCrosslinePeopleRow.swift
